(sid2) [ir967@gr046 Learning-to-See-in-the-Dark]$ vi CNN9_FC3_exposure_101GB.py
(sid2) [ir967@gr046 Learning-to-See-in-the-Dark]$ python CNN9_FC3_exposure_101GB.py




Current date and time : 
2020-12-13 17:23:16
./dataset/Sony/short/00133_07_0.1s.ARW 133 0.1
./dataset/Sony/short/00015_09_0.1s.ARW 15 0.1
./dataset/Sony/short/00190_08_0.04s.ARW 190 0.04
./dataset/Sony/short/00204_01_0.033s.ARW 204 0.033
./dataset/Sony/short/00047_03_0.1s.ARW 47 0.1
./dataset/Sony/short/00049_07_0.1s.ARW 49 0.1
./dataset/Sony/short/00231_00_0.033s.ARW 231 0.033
Found 1865 images to train with

Training on files with indices: 466 to 1798
Training on 1332 images only

2020-12-13 17:23:16.758286: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-13 17:23:16.926979: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1411] Found device 0 with properties: 
name: Quadro RTX 8000 major: 7 minor: 5 memoryClockRate(GHz): 1.62
pciBusID: 0000:06:00.0
totalMemory: 44.49GiB freeMemory: 44.33GiB
2020-12-13 17:23:16.927012: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1490] Adding visible gpu devices: 0
2020-12-13 17:23:17.216217: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-13 17:23:17.216255: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977]      0 
2020-12-13 17:23:17.216272: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990] 0:   N 
2020-12-13 17:23:17.216438: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1103] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 43038 MB memory) -> physical GPU (device: 0, name: Quadro RTX 8000, pci bus id: 0000:06:00.0, compute capability: 7.5)
No checkpoint found at ./gt_Sony_CNN9_FC3_exposure_101GB/. Hence, will create the folder.

last epoch of previous run: 0


BATCH_SIZE= 16 ,final_epoch= 4001 ,no_of_batches= 83 ,ps 128 ,result_dir= ./gt_Sony_CNN9_FC3_exposure_101GB/ ,len(train_fns)= 1332

Cleared all images in memory.

Starting Training on index [ 691  913  400  856  153   42  404  148  164  634 1317  262 1069 1273
  572  962]
dataset index: ['./dataset/Sony/short/00062_06_0.1s.ARW'
 './dataset/Sony/short/00062_01_0.1s.ARW'
 './dataset/Sony/short/00183_04_0.04s.ARW'
 './dataset/Sony/short/00013_04_0.1s.ARW'
 './dataset/Sony/short/00168_07_0.1s.ARW'
 './dataset/Sony/short/00171_08_0.1s.ARW'
 './dataset/Sony/short/00056_01_0.1s.ARW'
 './dataset/Sony/short/00221_01_0.033s.ARW'
 './dataset/Sony/short/00114_01_0.1s.ARW'
 './dataset/Sony/short/00216_04_0.04s.ARW'
 './dataset/Sony/short/00014_02_0.1s.ARW'
 './dataset/Sony/short/00086_05_0.1s.ARW'
 './dataset/Sony/short/00028_01_0.04s.ARW'
 './dataset/Sony/short/00209_03_0.04s.ARW'
 './dataset/Sony/short/00083_00_0.1s.ARW'
 './dataset/Sony/short/00225_07_0.04s.ARW']
Starting Training on exposures [0.1   0.1   0.04  0.1   0.1   0.1   0.1   0.033 0.1   0.04  0.1   0.1
 0.04  0.04  0.1   0.04 ]
Epoch 0: at batch 1: Training dataset Loss=0.991793, Batch Time=1.648
Epoch 0: at batch 1: Training dataset Loss=0.991793, Batch Time=1.648; Early rounds
Epoch 561: at batch 2: Training dataset Loss=0.438544, Batch Time=0.027; Early rounds
Epoch 561: at batch 3: Training dataset Loss=0.435269, Batch Time=0.028; Early rounds
Epoch 561: at batch 4: Training dataset Loss=0.431286, Batch Time=0.032; Early rounds
Epoch 561: at batch 5: Training dataset Loss=0.429447, Batch Time=0.033; Early rounds
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 871
Epoch 561: at batch 6: Training dataset Loss=0.423455, Batch Time=0.028; Early rounds
Epoch 561: at batch 7: Training dataset Loss=0.417757, Batch Time=0.029; Early rounds
Epoch 561: at batch 8: Training dataset Loss=0.415552, Batch Time=0.032; Early rounds
Epoch 561: at batch 9: Training dataset Loss=0.411371, Batch Time=0.034; Early rounds
loading ./dataset/Sony/short/00122_00_0.1s.ARW; images_in_memory= 889
Epoch 561: at batch 10: Training dataset Loss=0.410269, Batch Time=0.029; Early rounds
Epoch 561: at batch 11: Training dataset Loss=0.407141, Batch Time=0.029; Early rounds
Epoch 561: at batch 12: Training dataset Loss=0.403647, Batch Time=0.032; Early rounds
Epoch 561: at batch 13: Training dataset Loss=0.398087, Batch Time=0.029; Early rounds
Epoch 561: at batch 14: Training dataset Loss=0.392833, Batch Time=0.032; Early rounds
Epoch 561: at batch 15: Training dataset Loss=0.388303, Batch Time=0.032; Early rounds
Epoch 561: at batch 16: Training dataset Loss=0.386032, Batch Time=0.032; Early rounds
Epoch 561: at batch 17: Training dataset Loss=0.384360, Batch Time=0.031; Early rounds
Epoch 561: at batch 18: Training dataset Loss=0.379654, Batch Time=0.027; Early rounds
Epoch 561: at batch 19: Training dataset Loss=0.377703, Batch Time=0.031; Early rounds
Epoch 561: at batch 20: Training dataset Loss=0.376578, Batch Time=0.029; Early rounds
Epoch 561: at batch 21: Training dataset Loss=0.373770, Batch Time=0.032; Early rounds
Epoch 561: at batch 22: Training dataset Loss=0.369170, Batch Time=0.029; Early rounds
Epoch 561: at batch 23: Training dataset Loss=0.366638, Batch Time=0.032; Early rounds
Epoch 561: at batch 24: Training dataset Loss=0.365036, Batch Time=0.034; Early rounds
Epoch 561: at batch 25: Training dataset Loss=0.360172, Batch Time=0.032; Early rounds
Epoch 561: at batch 26: Training dataset Loss=0.359065, Batch Time=0.030; Early rounds
Epoch 561: at batch 27: Training dataset Loss=0.356343, Batch Time=0.034; Early rounds
Epoch 561: at batch 28: Training dataset Loss=0.354302, Batch Time=0.035; Early rounds
Epoch 561: at batch 29: Training dataset Loss=0.351562, Batch Time=0.029; Early rounds
Epoch 561: at batch 30: Training dataset Loss=0.347812, Batch Time=0.029; Early rounds
Epoch 561: at batch 31: Training dataset Loss=0.343707, Batch Time=0.027; Early rounds
Epoch 561: at batch 32: Training dataset Loss=0.340008, Batch Time=0.030; Early rounds
Epoch 561: at batch 33: Training dataset Loss=0.334688, Batch Time=0.032; Early rounds
Epoch 561: at batch 34: Training dataset Loss=0.330498, Batch Time=0.034; Early rounds
Epoch 561: at batch 35: Training dataset Loss=0.327825, Batch Time=0.033; Early rounds
Epoch 561: at batch 36: Training dataset Loss=0.326160, Batch Time=0.032; Early rounds
Epoch 561: at batch 37: Training dataset Loss=0.322704, Batch Time=0.032; Early rounds
Epoch 561: at batch 38: Training dataset Loss=0.321319, Batch Time=0.028; Early rounds
Found in memory: ./dataset/Sony/short/00204_04_0.04s.ARW; images_in_memory= 1026
Epoch 561: at batch 39: Training dataset Loss=0.318484, Batch Time=0.032; Early rounds
Epoch 561: at batch 40: Training dataset Loss=0.315827, Batch Time=0.029; Early rounds
Epoch 561: at batch 41: Training dataset Loss=0.313551, Batch Time=0.030; Early rounds
Epoch 561: at batch 42: Training dataset Loss=0.311916, Batch Time=0.032; Early rounds
Found in memory: ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 1045
Epoch 561: at batch 43: Training dataset Loss=0.310301, Batch Time=0.028; Early rounds
Epoch 561: at batch 44: Training dataset Loss=0.306345, Batch Time=0.029; Early rounds
Epoch 561: at batch 45: Training dataset Loss=0.303086, Batch Time=0.031; Early rounds
Epoch 561: at batch 46: Training dataset Loss=0.298820, Batch Time=0.032; Early rounds
Epoch 561: at batch 47: Training dataset Loss=0.295295, Batch Time=0.027; Early rounds
Epoch 561: at batch 48: Training dataset Loss=0.292884, Batch Time=0.032; Early rounds
Epoch 561: at batch 49: Training dataset Loss=0.289325, Batch Time=0.031; Early rounds
loading ./dataset/Sony/short/00205_04_0.04s.ARW; images_in_memory= 1072
Epoch 561: at batch 50: Training dataset Loss=0.284538, Batch Time=0.030; Early rounds
Epoch 561: at batch 51: Training dataset Loss=0.279685, Batch Time=0.029; Early rounds
Epoch 561: at batch 52: Training dataset Loss=0.275627, Batch Time=0.028; Early rounds
Epoch 561: at batch 53: Training dataset Loss=0.274785, Batch Time=0.032; Early rounds
Epoch 561: at batch 54: Training dataset Loss=0.272671, Batch Time=0.035; Early rounds
Epoch 561: at batch 55: Training dataset Loss=0.271464, Batch Time=0.034; Early rounds
Epoch 561: at batch 56: Training dataset Loss=0.270597, Batch Time=0.031; Early rounds
Epoch 561: at batch 57: Training dataset Loss=0.267619, Batch Time=0.032; Early rounds
Epoch 561: at batch 58: Training dataset Loss=0.265244, Batch Time=0.033; Early rounds
Epoch 561: at batch 59: Training dataset Loss=0.261966, Batch Time=0.029; Early rounds
Epoch 561: at batch 60: Training dataset Loss=0.261825, Batch Time=0.031; Early rounds
Epoch 561: at batch 61: Training dataset Loss=0.261927, Batch Time=0.033; Early rounds
Epoch 561: at batch 62: Training dataset Loss=0.261933, Batch Time=0.036; Early rounds
Epoch 561: at batch 63: Training dataset Loss=0.258606, Batch Time=0.030; Early rounds
Epoch 561: at batch 64: Training dataset Loss=0.258567, Batch Time=0.028; Early rounds
Epoch 561: at batch 65: Training dataset Loss=0.259316, Batch Time=0.030; Early rounds
Epoch 561: at batch 66: Training dataset Loss=0.257540, Batch Time=0.030; Early rounds
Epoch 561: at batch 67: Training dataset Loss=0.255650, Batch Time=0.029; Early rounds
Epoch 561: at batch 68: Training dataset Loss=0.255824, Batch Time=0.031; Early rounds
Epoch 561: at batch 69: Training dataset Loss=0.256431, Batch Time=0.030; Early rounds
Epoch 561: at batch 70: Training dataset Loss=0.255472, Batch Time=0.030; Early rounds
Epoch 561: at batch 71: Training dataset Loss=0.255408, Batch Time=0.031; Early rounds
Epoch 561: at batch 72: Training dataset Loss=0.255486, Batch Time=0.032; Early rounds
Epoch 561: at batch 73: Training dataset Loss=0.251898, Batch Time=0.031; Early rounds
loading ./dataset/Sony/short/00219_01_0.033s.ARW; images_in_memory= 1134
Epoch 561: at batch 74: Training dataset Loss=0.248654, Batch Time=0.030; Early rounds
Found in memory: ./dataset/Sony/short/00219_01_0.033s.ARW; images_in_memory= 1136
Epoch 561: at batch 75: Training dataset Loss=0.248428, Batch Time=0.031; Early rounds
Epoch 561: at batch 76: Training dataset Loss=0.247109, Batch Time=0.033; Early rounds
Epoch 561: at batch 77: Training dataset Loss=0.245802, Batch Time=0.033; Early rounds
Epoch 561: at batch 78: Training dataset Loss=0.245010, Batch Time=0.029; Early rounds
Epoch 561: at batch 79: Training dataset Loss=0.240892, Batch Time=0.030; Early rounds
Epoch 561: at batch 80: Training dataset Loss=0.238029, Batch Time=0.030; Early rounds
Epoch 561: at batch 81: Training dataset Loss=0.237600, Batch Time=0.031; Early rounds
Epoch 561: at batch 82: Training dataset Loss=0.236453, Batch Time=0.029; Early rounds
Found in memory: ./dataset/Sony/short/00037_00_0.04s.ARW; images_in_memory= 1157
Epoch 561: at batch 83: Training dataset Loss=0.234742, Batch Time=0.028; Early rounds
		Epoch 561:  Time = 214.418, Avg epoch time=59.266, Current epoch Time=71.473

Loss vector (slice for the first 20 images)
[[ 8.14942718e-02]
 [ 4.34383750e-02]
 [-3.58939171e-04]
 [ 1.29050314e-01]
 [ 4.07999754e-03]
 [ 3.32541525e-01]
 [ 4.00000000e-01]
 [-5.76037085e-01]
 [ 1.62847042e-01]
 [ 1.00000000e+00]
 [ 1.16300160e-01]
 [ 1.19042993e-01]
 [-4.56132150e-01]
 [-7.96508789e-03]
 [-7.79592991e-03]
 [ 6.44923717e-01]
 [ 1.90953910e-01]
 [ 1.00000000e+00]
 [ 1.00000000e+00]
 [ 1.00000000e+00]]
Epoch 562: at batch 1: Training dataset Loss=0.234870, Batch Time=0.032
Found in memory: ./dataset/Sony/short/00122_00_0.1s.ARW; images_in_memory= 1174
Found in memory: ./dataset/Sony/short/00037_00_0.04s.ARW; images_in_memory= 1186
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 1208
Found in memory: ./dataset/Sony/short/00122_00_0.1s.ARW; images_in_memory= 1220
Found in memory: ./dataset/Sony/short/00204_04_0.04s.ARW; images_in_memory= 1235
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 1258
		Epoch 562:  Time = 236.747, Avg epoch time=22.239, Current epoch Time=59.187

Loss vector (slice for the first 20 images)
[[ 2.43381262e-02]
 [-9.97817516e-03]
 [-3.58939171e-04]
 [-3.42626572e-02]
 [ 6.71941042e-02]
 [ 6.17853403e-02]
 [ 4.00000000e-01]
 [-5.76037085e-01]
 [ 1.77086890e-01]
 [ 4.74110246e-02]
 [ 1.16300160e-01]
 [ 6.06260896e-02]
 [-3.73620129e-01]
 [ 1.02963746e-01]
 [ 1.24496222e-02]
 [ 6.44923717e-01]
 [ 1.93695426e-02]
 [ 1.20834410e-01]
 [ 1.00000000e+00]
 [ 1.00000000e+00]]
Epoch 563: at batch 1: Training dataset Loss=0.170695, Batch Time=0.032
Found in memory: ./dataset/Sony/short/00204_04_0.04s.ARW; images_in_memory= 1278
Found in memory: ./dataset/Sony/short/00219_01_0.033s.ARW; images_in_memory= 1281
Found in memory: ./dataset/Sony/short/00037_00_0.04s.ARW; images_in_memory= 1283
Found in memory: ./dataset/Sony/short/00037_00_0.04s.ARW; images_in_memory= 1283
Found in memory: ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 1285
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 1285
Found in memory: ./dataset/Sony/short/00204_04_0.04s.ARW; images_in_memory= 1297
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 1299
Found in memory: ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 1303
		Epoch 563:  Time = 245.860, Avg epoch time=9.019, Current epoch Time=49.172

Loss vector (slice for the first 20 images)
[[ 0.12722033]
 [ 0.16113412]
 [ 0.80332656]
 [ 0.02766329]
 [ 0.0671941 ]
 [-0.01374006]
 [ 0.4       ]
 [-0.45988617]
 [ 0.20462292]
 [ 0.1335181 ]
 [ 0.11630016]
 [ 0.1603688 ]
 [-0.49753252]
 [ 0.19949389]
 [ 0.05751562]
 [ 0.64492372]
 [ 0.12646431]
 [ 0.12083441]
 [-0.26813564]
 [ 1.        ]]
Epoch 564: at batch 1: Training dataset Loss=0.142460, Batch Time=0.030
Found in memory: ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 1307
Found in memory: ./dataset/Sony/short/00037_00_0.04s.ARW; images_in_memory= 1308
Found in memory: ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 1314
Found in memory: ./dataset/Sony/short/00122_00_0.1s.ARW; images_in_memory= 1317
Found in memory: ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 1323
		Epoch 564:  Time = 251.948, Avg epoch time=6.000, Current epoch Time=41.991

Epoch 565: at batch 1: Training dataset Loss=0.131942, Batch Time=0.026
Found in memory: ./dataset/Sony/short/00037_00_0.04s.ARW; images_in_memory= 1325
Found in memory: ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 1325
Found in memory: ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 1326
Found in memory: ./dataset/Sony/short/00219_01_0.033s.ARW; images_in_memory= 1327
		Epoch 565:  Time = 255.566, Avg epoch time=3.528, Current epoch Time=36.509

Epoch 566: at batch 1: Training dataset Loss=0.133464, Batch Time=0.027
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 1331
Found in memory: ./dataset/Sony/short/00122_00_0.1s.ARW; images_in_memory= 1331
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 1332
Found in memory: ./dataset/Sony/short/00205_04_0.04s.ARW; images_in_memory= 1332
Found in memory: ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 1332
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 1332
		Epoch 566:  Time = 258.146, Avg epoch time=2.492, Current epoch Time=32.268

Epoch 567: at batch 1: Training dataset Loss=0.125405, Batch Time=0.030
Found in memory: ./dataset/Sony/short/00037_00_0.04s.ARW; images_in_memory= 1332
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 1332
Found in memory: ./dataset/Sony/short/00204_04_0.04s.ARW; images_in_memory= 1332
Found in memory: ./dataset/Sony/short/00204_04_0.04s.ARW; images_in_memory= 1332
Found in memory: ./dataset/Sony/short/00122_00_0.1s.ARW; images_in_memory= 1332
Found in memory: ./dataset/Sony/short/00204_04_0.04s.ARW; images_in_memory= 1332
Found in memory: ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 1332
Found in memory: ./dataset/Sony/short/00122_00_0.1s.ARW; images_in_memory= 1332
		Epoch 567:  Time = 260.585, Avg epoch time=2.349, Current epoch Time=28.954

Epoch 568: at batch 1: Training dataset Loss=0.121934, Batch Time=0.032
Found in memory: ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 1332
Found in memory: ./dataset/Sony/short/00204_04_0.04s.ARW; images_in_memory= 1332
		Epoch 568:  Time = 262.997, Avg epoch time=2.320, Current epoch Time=26.300

Epoch 570: at batch 1: Training dataset Loss=0.126741, Batch Time=0.030
		Epoch 570:  Time = 267.789, Avg epoch time=2.295, Current epoch Time=22.316

Loss vector (slice for the first 20 images)
[[-0.03279078]
 [ 0.05110502]
 [ 1.        ]
 [ 0.20647132]
 [ 0.09242713]
 [ 0.02172738]
 [ 0.4       ]
 [-0.40077463]
 [ 0.1647765 ]
 [ 0.22750473]
 [ 0.4       ]
 [ 0.09450096]
 [-0.34439549]
 [-0.13456321]
 [ 0.07086688]
 [ 1.        ]
 [-0.08398354]
 [-0.02475715]
 [-0.42294768]
 [ 1.        ]]
Epoch 572: at batch 1: Training dataset Loss=0.121598, Batch Time=0.026
Epoch 574: at batch 1: Training dataset Loss=0.129504, Batch Time=0.029
Epoch 576: at batch 1: Training dataset Loss=0.132469, Batch Time=0.030
Epoch 578: at batch 1: Training dataset Loss=0.124166, Batch Time=0.028
Epoch 580: at batch 1: Training dataset Loss=0.129537, Batch Time=0.027
		Epoch 580:  Time = 291.721, Avg epoch time=2.266, Current epoch Time=13.260

Loss vector (slice for the first 20 images)
[[ 0.1267603 ]
 [-0.01070619]
 [ 0.33397561]
 [ 0.18687606]
 [ 0.07532901]
 [-0.00701082]
 [ 0.4       ]
 [-0.54393384]
 [ 0.21973896]
 [ 0.21084398]
 [-0.48828975]
 [ 0.07569486]
 [-0.56560442]
 [-0.09344471]
 [ 0.26254904]
 [ 0.95681608]
 [ 0.10706365]
 [ 0.09234673]
 [-0.34832153]
 [ 1.        ]]
Epoch 582: at batch 1: Training dataset Loss=0.125488, Batch Time=0.028
Epoch 584: at batch 1: Training dataset Loss=0.124778, Batch Time=0.031
Epoch 586: at batch 1: Training dataset Loss=0.117612, Batch Time=0.027
Epoch 588: at batch 1: Training dataset Loss=0.117668, Batch Time=0.027
Epoch 590: at batch 1: Training dataset Loss=0.132966, Batch Time=0.033
		Epoch 590:  Time = 315.785, Avg epoch time=2.327, Current epoch Time=9.868

Loss vector (slice for the first 20 images)
[[ 0.31673026]
 [ 0.10198748]
 [ 0.55947378]
 [ 0.14776838]
 [ 0.14333767]
 [ 0.23387903]
 [ 0.4       ]
 [-0.48168484]
 [ 0.09903365]
 [-0.04080427]
 [ 0.4       ]
 [ 0.23005766]
 [-0.44711677]
 [ 0.10903883]
 [ 0.1586597 ]
 [ 1.        ]
 [ 0.06814587]
 [ 0.02517676]
 [-0.49514577]
 [ 0.80473252]]
Epoch 592: at batch 1: Training dataset Loss=0.131628, Batch Time=0.031
Epoch 594: at batch 1: Training dataset Loss=0.128460, Batch Time=0.025
Epoch 596: at batch 1: Training dataset Loss=0.127154, Batch Time=0.031
Epoch 598: at batch 1: Training dataset Loss=0.127151, Batch Time=0.031
Epoch 600: at batch 1: Training dataset Loss=0.120845, Batch Time=0.026
		Epoch 600:  Time = 339.748, Avg epoch time=2.311, Current epoch Time=8.089

Loss vector (slice for the first 20 images)
[[-0.03438401]
 [ 0.11233127]
 [ 0.79253599]
 [ 0.1653862 ]
 [-0.05361342]
 [ 0.20258331]
 [ 0.4       ]
 [-0.44688061]
 [ 0.08774871]
 [ 0.11020845]
 [ 0.13402965]
 [ 0.10383415]
 [-0.28797255]
 [ 0.2363379 ]
 [ 0.1637668 ]
 [ 0.84406669]
 [ 0.0296154 ]
 [ 0.08982992]
 [-0.53240637]
 [ 1.        ]]
Epoch 602: at batch 1: Training dataset Loss=0.127055, Batch Time=0.027
Epoch 604: at batch 1: Training dataset Loss=0.123127, Batch Time=0.028
Epoch 606: at batch 1: Training dataset Loss=0.117235, Batch Time=0.031
Epoch 608: at batch 1: Training dataset Loss=0.112391, Batch Time=0.029
Epoch 610: at batch 1: Training dataset Loss=0.121715, Batch Time=0.030
		Epoch 610:  Time = 363.571, Avg epoch time=2.297, Current epoch Time=6.992

Loss vector (slice for the first 20 images)
[[-4.12448645e-02]
 [ 4.44842577e-02]
 [ 7.40375340e-01]
 [ 7.69879222e-02]
 [ 3.42832208e-02]
 [ 6.39445782e-02]
 [ 2.73033345e-01]
 [-5.39419746e-01]
 [ 1.21792555e-01]
 [ 1.01154208e-01]
 [ 4.00000000e-01]
 [ 1.69485450e-01]
 [-4.96761715e-01]
 [ 1.64628625e-02]
 [ 1.37816787e-01]
 [ 1.00000000e+00]
 [ 3.61457705e-01]
 [ 2.94208527e-04]
 [-3.17263103e-01]
 [ 1.00000000e+00]]
Epoch 612: at batch 1: Training dataset Loss=0.138180, Batch Time=0.026
Epoch 614: at batch 1: Training dataset Loss=0.122901, Batch Time=0.029
Epoch 616: at batch 1: Training dataset Loss=0.120816, Batch Time=0.028
Epoch 618: at batch 1: Training dataset Loss=0.132758, Batch Time=0.027
Epoch 620: at batch 1: Training dataset Loss=0.130401, Batch Time=0.028
		Epoch 620:  Time = 387.589, Avg epoch time=2.282, Current epoch Time=6.251

Loss vector (slice for the first 20 images)
[[ 0.06026775]
 [ 0.02469087]
 [ 0.39581114]
 [ 0.18156272]
 [ 0.10098612]
 [-0.03030944]
 [ 0.4       ]
 [-0.51490471]
 [ 0.04329324]
 [ 0.1468305 ]
 [ 0.4       ]
 [ 0.01548207]
 [-0.49362645]
 [ 0.34709179]
 [ 0.0674848 ]
 [ 0.63399759]
 [-0.0343734 ]
 [ 0.16954666]
 [-0.41910866]
 [ 1.        ]]
Epoch 622: at batch 1: Training dataset Loss=0.114436, Batch Time=0.028
Epoch 624: at batch 1: Training dataset Loss=0.127897, Batch Time=0.029
Epoch 626: at batch 1: Training dataset Loss=0.148719, Batch Time=0.033
Epoch 628: at batch 1: Training dataset Loss=0.137101, Batch Time=0.030
Epoch 630: at batch 1: Training dataset Loss=0.135113, Batch Time=0.032
		Epoch 630:  Time = 411.566, Avg epoch time=2.280, Current epoch Time=5.716

Loss vector (slice for the first 20 images)
[[-0.00964355]
 [ 0.02302086]
 [ 0.68726832]
 [ 0.13284445]
 [ 0.16736716]
 [ 0.05074364]
 [ 0.3621909 ]
 [-0.38136784]
 [ 0.0461266 ]
 [ 0.08280295]
 [ 0.4       ]
 [ 0.10667431]
 [-0.47394142]
 [ 0.05236632]
 [ 0.09435749]
 [ 0.67515218]
 [ 0.38541174]
 [ 0.1247822 ]
 [-0.39475427]
 [ 1.        ]]
Epoch 632: at batch 1: Training dataset Loss=0.139989, Batch Time=0.030
Epoch 634: at batch 1: Training dataset Loss=0.123402, Batch Time=0.029
Epoch 636: at batch 1: Training dataset Loss=0.128602, Batch Time=0.029
Epoch 638: at batch 1: Training dataset Loss=0.123480, Batch Time=0.028
Epoch 640: at batch 1: Training dataset Loss=0.131356, Batch Time=0.030
		Epoch 640:  Time = 435.444, Avg epoch time=2.328, Current epoch Time=5.310

Loss vector (slice for the first 20 images)
[[-0.00965238]
 [ 0.03701091]
 [ 0.59643808]
 [-0.02968025]
 [ 0.10709429]
 [ 0.03498852]
 [ 0.4       ]
 [-0.44048951]
 [ 0.00742483]
 [ 0.11788374]
 [ 0.38347603]
 [ 0.03394341]
 [-0.50119272]
 [ 0.0385738 ]
 [ 0.11626351]
 [ 1.        ]
 [ 0.06089562]
 [ 0.03826666]
 [ 0.1949004 ]
 [ 1.        ]]
Epoch 642: at batch 1: Training dataset Loss=0.134340, Batch Time=0.028
Epoch 644: at batch 1: Training dataset Loss=0.134736, Batch Time=0.027
Epoch 646: at batch 1: Training dataset Loss=0.122727, Batch Time=0.033
Epoch 648: at batch 1: Training dataset Loss=0.129514, Batch Time=0.026
Epoch 650: at batch 1: Training dataset Loss=0.125775, Batch Time=0.028
		Epoch 650:  Time = 459.484, Avg epoch time=2.311, Current epoch Time=4.994

Loss vector (slice for the first 20 images)
[[ 0.09505969]
 [ 0.0610829 ]
 [ 0.79428911]
 [ 0.19426095]
 [ 0.01032549]
 [-0.0272994 ]
 [ 0.4       ]
 [-0.14598701]
 [ 0.06309617]
 [ 0.17788655]
 [ 0.4       ]
 [ 0.0465132 ]
 [-0.52445195]
 [ 0.05200303]
 [ 0.40094066]
 [ 0.8500562 ]
 [-0.02482104]
 [ 0.04633683]
 [-0.48463944]
 [ 1.        ]]
Epoch 652: at batch 1: Training dataset Loss=0.143454, Batch Time=0.028
Epoch 654: at batch 1: Training dataset Loss=0.120378, Batch Time=0.028
Epoch 656: at batch 1: Training dataset Loss=0.105606, Batch Time=0.027
Epoch 658: at batch 1: Training dataset Loss=0.118787, Batch Time=0.029
Epoch 660: at batch 1: Training dataset Loss=0.126904, Batch Time=0.030
		Epoch 660:  Time = 483.500, Avg epoch time=2.301, Current epoch Time=4.740

Loss vector (slice for the first 20 images)
[[ 0.02861196]
 [ 0.00744736]
 [ 0.12020135]
 [ 0.04599363]
 [ 0.03138345]
 [ 0.13638961]
 [ 0.19008183]
 [-0.3340529 ]
 [ 0.24264747]
 [ 0.34920591]
 [ 0.4       ]
 [ 0.10460258]
 [-0.40980635]
 [ 0.03461558]
 [ 0.16455173]
 [ 0.56236354]
 [-0.07039595]
 [-0.09125483]
 [-0.25476036]
 [ 1.        ]]
Epoch 662: at batch 1: Training dataset Loss=0.129142, Batch Time=0.025
Epoch 664: at batch 1: Training dataset Loss=0.128851, Batch Time=0.030
Epoch 666: at batch 1: Training dataset Loss=0.121343, Batch Time=0.030
Epoch 668: at batch 1: Training dataset Loss=0.130053, Batch Time=0.029
Epoch 670: at batch 1: Training dataset Loss=0.127804, Batch Time=0.030
		Epoch 670:  Time = 507.390, Avg epoch time=2.334, Current epoch Time=4.530

Loss vector (slice for the first 20 images)
[[-0.06044173]
 [ 0.03033841]
 [ 0.62062204]
 [ 0.11759722]
 [ 0.04187578]
 [ 0.02379823]
 [ 0.1034035 ]
 [-0.43657223]
 [ 0.23508137]
 [ 0.20774436]
 [-0.47389249]
 [ 0.08982295]
 [-0.555966  ]
 [ 0.06286371]
 [ 0.25135243]
 [ 0.79361181]
 [ 0.05780721]
 [ 0.01612628]
 [-0.5137525 ]
 [ 1.        ]]
Epoch 672: at batch 1: Training dataset Loss=0.125141, Batch Time=0.028
Epoch 674: at batch 1: Training dataset Loss=0.125941, Batch Time=0.031
Epoch 676: at batch 1: Training dataset Loss=0.128919, Batch Time=0.030
Epoch 678: at batch 1: Training dataset Loss=0.123696, Batch Time=0.026
Epoch 680: at batch 1: Training dataset Loss=0.129633, Batch Time=0.028
